ID,Longitude,Latitude,School_Address,School_City,State,School_Zip_Code
1039,-84.633983,33.616599,7501 Hall Rd,Fairburn,GA,30213-1939
1040,-84.340909,34.144778,14865 Birmingham Hwy,Milton,GA,30004-8285
1041,-84.353256,33.97773,8261 Ison Rd,Sandy Springs,GA,30350-3127
1042,-84.473967,33.676605,2626 Hogan Rd,East Point,GA,30344-3827
1043,-84.473967,33.676605,2626 Hogan Rd,East Point,GA,30344-3827
1044,-84.456184,33.655584000000005,2075 Princeton Ave,College Park,GA,30337-2411
1045,-84.351656,34.030797,1201 Alpharetta St,Roswell,GA,30075-3701
1046,-84.586474,33.636019,4440 Derrick Rd,College Park,GA,30349-0000
1047,-84.360382,34.056381,11365 Crabapple Rd,Roswell,GA,30075-2407
1048,-84.470529,33.615465,5134 Old National Hwy,College Park,GA,30349-3286
1050,-84.481673,33.593066,5925 Old Carriage Dr,College Park,GA,30349-4257
1051,-84.574784,33.572891999999996,91 Elder St,Fairburn,GA,30213-1147
1052,-84.495809,33.646407,3250 Hammarskjold Dr,East Point,GA,30344-6318
1053,-84.426407,33.910012,6151 Powers Ferry Rd,Atlanta,GA,30339-2924
1054,-84.538926,33.627643,4600 Scarborough Rd,College Park,GA,30349-1704
1055,-84.42495699999999,33.678365,2809 Blount St,East Point,GA,30344-3732
1056,-84.41709300000001,33.917543,5900 Raider Dr,Atlanta,GA,30328-4706
1057,-84.37010699999999,33.899264,520 Greenland Rd,Atlanta,GA,30342-2046
1058,-84.331521,34.036319,1550 Warsaw Rd,Roswell,GA,30076-1532
1059,-84.363298,33.957494,7447 Roswell Rd,Atlanta,GA,30328-1026
1060,-84.619796,33.572588,7040 Rivertown Rd,Fairburn,GA,30213-2764
1061,-84.456778,33.685140000000004,2580 Delowe Dr,East Point,GA,30344-2345
1062,-84.478717,33.664731,3353 Mount Olive Rd,East Point,GA,30344-5613
1063,-84.576064,33.689101,2400 Union Rd SW,Atlanta,GA,30331-8023
1064,-84.504175,34.682082,350 Calvin Jackson Dr,Ellijay,GA,30540-5589
1065,-84.455777,34.614726,346 Clear Creek School Dr,Ellijay,GA,30536-7759
1066,-84.47703800000001,34.696478000000006,196 McCutchen St,Ellijay,GA,30540-3393
1067,-84.500941,34.67895,408 Bobcat Trl,Ellijay,GA,30540-5406
1068,-84.477048,34.696236999999996,32 McCutchen St,Ellijay,GA,30540-3302
1069,-82.611176,33.240932,1230 Panther Way,Gibson,GA,30810-4238
1070,-82.611177,33.240936,1230 Panther Way,Gibson,GA,30810-4238
1071,-81.562813,31.265159999999998,200 McKenzie Ln,Brunswick,GA,31523
1072,-81.49594300000001,31.170004,2900 Albany St,Brunswick,GA,31520-4005
1073,-81.481274,31.13965,635 Lanier Blvd,Brunswick,GA,31520-8106
1074,-81.562344,31.261527,201 McKenzie Dr,Brunswick,GA,31523-3712
1075,-81.593778,31.132184999999996,707 Southport Pkwy,Brunswick,GA,31523
1076,-81.521615,31.23133,1785 Old Jesup Rd,Brunswick,GA,31525-1180
1077,-81.511489,31.243966999999998,1350 Cate Rd,Brunswick,GA,31525-8416
1078,-81.380883,31.21862,6200 Frederica Rd,Saint Simons Island,GA,31522-9796
1079,-81.585812,31.132385,360 S Port Pkwy,Brunswick,GA,31523-8200
1080,-81.466825,31.277144,669 Harry Driggers Blvd,Brunswick,GA,31525-9233
1081,-81.464894,31.278028999999997,695 Harry Driggers Blvd,Brunswick,GA,31525-9233
1082,-81.482799,31.209737,5505 Altama Ave,Brunswick,GA,31525-2206
1083,-81.38767,31.136234,805 Ocean Blvd,Saint Simons Island,GA,31522-5021
1084,-81.489016,31.186782,3885 Altama Ave,Brunswick,GA,31520-3634
1085,-81.487868,31.158540000000002,1900 Lee St,Brunswick,GA,31520-6340
1086,-81.489775,31.147979,1001 Mansfield St,Brunswick,GA,31520-7349
1087,-81.475684,31.173396999999998,3000 Roxboro Rd,Brunswick,GA,31520-4351
1088,-84.828678,34.449659999999994,7340 Fairmount Hwy SE,Calhoun,GA,30701-4023
1089,-84.829114,34.453796999999994,7320 Fairmount Hwy SE,Calhoun,GA,30701-4023
1090,-84.83919399999999,34.528079,430 Floyd Rd NE,Calhoun,GA,30701
1091,-84.970448,34.569631,1435 Hall Memorial Rd NW,Resaca,GA,30735-6239
1092,-84.839348,34.530065,4151 Red Bud Rd NE,Calhoun,GA,30701-9631
1093,-85.002282,34.438562,2505 Rome Rd SW,Plainville,GA,30733-9736
1094,-84.92211400000001,34.517267,335 Warrior Path NE,Calhoun,GA,30701-9266
1095,-84.92390400000001,34.519754,333 Newtown Rd NE,Calhoun,GA,30701-9227
1096,-84.915891,34.457399,590 Belwood Rd SE,Calhoun,GA,30701-3901
1097,-84.697746,34.439693,130 Peachtree St,Fairmount,GA,30139-3017
1098,-84.224339,30.876157,1277 Booker Hill Blvd SW,Cairo,GA,39828-2899
1099,-84.184738,30.88659,1201 20th St NE,Cairo,GA,39828-3720
1100,-84.199389,30.871856,455 5th St SE,Cairo,GA,39828-2317
1101,-84.32883199999999,30.881671,211 W Broad Ave,Whigham,GA,39897-3222
1102,-84.210092,30.887221000000004,985 1st St NW,Cairo,GA,39828-1972
1103,-84.20484499999999,30.871502000000003,491 3rd St SE,Cairo,GA,39828-2762
1104,-84.20506999999999,31.003665,1847 Ga Highway 93 N,Pelham,GA,31779-4439
1105,-83.180538,33.561172,1010 S Main St,Greensboro,GA,30642-1216
1106,-83.242203,33.489173,1021 Titan Cir,Greensboro,GA,30642-6047
1107,-83.086843,33.624451,1401 Highway 77 N,Union Point,GA,30669-1109
1108,-83.182674,33.563,1002 S Main St,Greensboro,GA,30642-1216
1110,-84.00694399999999,34.050048,888 Rock Springs Rd,Lawrenceville,GA,30043-2191
1111,-83.923893,33.868565000000004,50 Hope Hollow Rd,Loganville,GA,30052-7897
1112,-84.212069,33.966654999999996,5300 Spalding Dr,Norcross,GA,30092-2605
1113,-83.87833499999999,34.078565000000005,4400 Braselton Hwy,Hoschton,GA,30548-1621
1114,-84.11968399999999,33.886743,130 Killian Hill Rd SW,Lilburn,GA,30047-3905
1115,-84.02985,33.954691,1221 Old Norcross Rd,Lawrenceville,GA,30046-4327
1116,-84.036063,33.823268,3115 Scenic Hwy S,Snellville,GA,30039-4640
1117,-84.114092,33.859755,998 Cole Rd SW,Lilburn,GA,30047-5422
1118,-84.064924,33.853885999999996,1801 Hewatt Rd SW,Lilburn,GA,30047-2515
1119,-84.039816,33.883853,1255 Dogwood Rd,Snellville,GA,30078-2249
1120,-84.186193,33.977734999999996,4300 S Berkeley Lake Rd NW,Berkeley Lake,GA,30096-3055
1121,-84.069737,33.823689,4210 Shiloh Rd,Snellville,GA,30039-6147
1122,-84.22892399999999,33.984390999999995,5440 W Jones Bridge Rd,Norcross,GA,30092-2021
1123,-84.149086,33.922267,4455 Steve Reynolds Blvd,Norcross,GA,30093-3323
1124,-84.020471,33.927685,3555 Sugarloaf Pkwy,Lawrenceville,GA,30044-5403
1125,-84.004772,33.963475,501 W Pike St,Lawrenceville,GA,30046-4301
1126,-84.147847,34.018137,2930 Albion Farm Rd,Duluth,GA,30097-2131
1127,-83.90305500000001,33.999956,2500 Fence Rd,Dacula,GA,30019-2122
1128,-84.022715,34.017692,75 Taylor Rd,Suwanee,GA,30024-3696
1129,-84.018079,33.902324,1075 Rocky Rd,Lawrenceville,GA,30044-6209
1130,-84.020715,34.016358000000004,50 Taylor Rd,Suwanee,GA,30024-3695
1131,-83.857619,33.943917,3550 New Hope Rd,Dacula,GA,30019-1955
1132,-84.008037,34.001113000000004,170 Russell Rd,Lawrenceville,GA,30043-3627
1133,-84.009147,33.906957,1000 Old Snellville Hwy,Lawrenceville,GA,30044-6222
1134,-84.166976,33.920029,5025 Georgia Belle Ct,Norcross,GA,30093-2667
1135,-83.939064,34.030256,2303 Old Peachtree Rd,Lawrenceville,GA,30043-2830
1136,-83.872793,34.077814000000004,4404 Braselton Hwy,Hoschton,GA,30548-1621
1137,-84.123164,33.936436,1331 Pleasant Hill Rd,Lawrenceville,GA,30044-3006
1138,-83.863222,34.031459000000005,442 E Union Grove Cir,Auburn,GA,30011-4694
1139,-84.06541999999999,34.148157,6482 Suwanee Dam Rd,Buford,GA,30518-5521
1140,-83.921986,33.922938,1705 New Hope Rd,Lawrenceville,GA,30045-6570
1141,-84.10009000000001,33.885697,401 N River Dr SW,Lilburn,GA,30047-3053
1142,-84.10741999999999,33.926434,3500 Cruse Rd,Lawrenceville,GA,30044-3126
1143,-84.069061,33.884021000000004,3250 River Dr,Lawrenceville,GA,30044-5530
1144,-84.173062,33.934428000000004,1978 Beaver Ruin Rd,Norcross,GA,30071-3828
1145,-84.068614,33.80319,3150 Spain Rd,Snellville,GA,30039-8501
1146,-84.072328,33.826053,4285 Shiloh Rd,Snellville,GA,30039-6146
1147,-84.147355,33.908120000000004,1315 Dickens Rd NW,Lilburn,GA,30047-3519
1148,-84.042069,33.880427000000005,1330 Holly Brook Rd,Snellville,GA,30078-2216
1149,-84.009371,33.809779999999996,3050 Xavier Ray Ct,Snellville,GA,30039-5232
1150,-84.129085,33.917538,4129 Shady Dr NW,Lilburn,GA,30047-2647
1151,-84.02660999999999,33.977509000000005,1600 Riverside Pkwy,Lawrenceville,GA,30043-5915
1152,-84.075813,33.828209,2400 Ross Rd,Snellville,GA,30039-8558
1153,-84.199215,33.875984,6575 Cherokee Dr,Tucker,GA,30084-1618
1154,-83.924002,34.044707,1725 Auburn Rd,Dacula,GA,30019-1131
1155,-84.039961,34.099751,939 Level Creek Rd,Sugar Hill,GA,30518-4637
1156,-84.103422,34.013562,1950 Old Peachtree Rd,Duluth,GA,30097-3422
1157,-84.119126,33.996061,3030 Bunten Rd,Duluth,GA,30096-3609
1158,-84.231351,33.943954,6155 Atlantic Blvd,Norcross,GA,30071-1306
1159,-84.12821600000001,33.903624,4355 Lawrenceville Hwy NW,Lilburn,GA,30047-3420
1160,-83.93655600000001,34.097058000000004,3443 Ridge Rd,Buford,GA,30519-4030
1161,-83.964954,33.818715000000005,4151 Rosebud Rd,Loganville,GA,30052-7502
1162,-84.074028,33.895576,400 Gwin Oaks Dr,Lawrenceville,GA,30044-5109
1163,-83.894701,33.991333000000004,137 Dacula Rd,Dacula,GA,30019-2133
1164,-84.13959100000001,33.871868,5150 Arcado Rd SW,Lilburn,GA,30047-5110
1165,-83.971657,33.985851000000004,723 Hi Hope Rd,Lawrenceville,GA,30043-4541
1166,-84.022234,33.927269,3615 Sugarloaf Pkwy,Lawrenceville,GA,30044-5484
1167,-84.005607,33.890469,1500 North Rd,Snellville,GA,30078-2112
1168,-83.956819,33.937131,275 Simonton Rd,Lawrenceville,GA,30045-6453
1169,-84.06150500000001,33.988004,1970 Sever Rd,Lawrenceville,GA,30043-4020
1170,-83.941854,33.839039,3900 Brushy Fork Rd,Loganville,GA,30052-5144
1171,-84.053149,33.793648,4350 Campbell Rd,Snellville,GA,30039-6922
1172,-84.097144,34.093692,5445 Settles Bridge Rd,Suwanee,GA,30024-4196
1173,-83.937725,34.103427,3575 Ridge Rd,Buford,GA,30519-4032
1174,-83.932354,34.064715,2442 S Pucketts Mill Rd,Dacula,GA,30019-1059
1175,-84.229326,33.998571000000005,4525 E Jones Bridge Rd,Norcross,GA,30092-1203
1176,-84.08244599999999,33.942728,1025 Herrington Rd,Lawrenceville,GA,30044-7503
1177,-83.915697,33.894148,550 Ozora Rd,Loganville,GA,30052-5026
1178,-83.995926,34.010315000000006,600 Taylor School Dr,Lawrenceville,GA,30043-1509
1179,-84.044666,34.125408,5695 Sycamore Rd,Sugar Hill,GA,30518-2351
1180,-83.960764,33.872296,841 Cooper Rd,Grayson,GA,30017-1516
1181,-83.913794,33.891718,555 Ozora Rd,Loganville,GA,30052-5028
1182,-83.95753,34.089057000000004,2707 Kilgore Rd,Buford,GA,30519-4444
1183,-84.090889,34.013611,1615 Old Peachtree Rd NW,Suwanee,GA,30024-2010
1184,-84.00031700000001,33.925777000000004,590 Old Snellville Hwy,Lawrenceville,GA,30046-9318
1185,-84.087375,34.013391,1555 Old Peachtree Rd NW,Suwanee,GA,30024-2012
1186,-84.158153,33.987321,3200 Pleasant Hill Rd,Duluth,GA,30096-3160
1187,-83.89862600000001,33.968078999999996,770 Ewing Chapel Rd,Dacula,GA,30019-2596
1188,-83.960181,33.875403000000006,821 Cooper Rd,Grayson,GA,30017-1516
1189,-83.943792,33.841671999999996,3800 Brushy Fork Rd,Loganville,GA,30052-5401
1190,-84.121666,33.950952,1755 Centerview Dr,Duluth,GA,30096
1191,-84.05123499999999,34.072524,251 Highway 23 NE,Suwanee,GA,30024-2951
1192,-83.966576,33.960004999999995,12 Village Way,Lawrenceville,GA,30046-5061
1193,-84.050069,33.775456,4521 Centerville Hwy,Snellville,GA,30039-6717
1194,-84.062088,34.031427,3221 McGinnis Ferry Road,Suwanee,GA,30024-2117
1195,-84.032524,34.086011,918 Buford Hwy,Sugar Hill,GA,30518-4819
1196,-84.06034100000001,33.952872,970 Mcelvaney Ln,Lawrenceville,GA,30044-2300
1197,-84.170517,34.013313000000004,4725 River Green Pkwy,Duluth,GA,30096-2567
1198,-84.114625,33.907194,405 Pleasant Hill Rd NW,Lilburn,GA,30047-2980
1199,-83.937312,33.996894,1707 Hurricane Shoals Rd,Dacula,GA,30019-2014
1200,-84.144271,33.888607,4994 Lawrenceville Hwy NW,Lilburn,GA,30047-4912
1201,-84.195561,33.899559,6066 Rockbridge School Rd,Norcross,GA,30093-2019
1202,-84.07090699999999,33.925467,2625 Lawrenceville Hwy,Lawrenceville,GA,30044-4429
1203,-83.965652,33.902471000000006,1725 Grayson Hwy,Grayson,GA,30017-1250
1204,-84.021434,33.939443,1221 Lawrenceville Hwy,Lawrenceville,GA,30046-4711
1205,-84.21408199999999,33.956484,5550 Peachtree Industrial Blvd,Norcross,GA,30071-1421
1206,-84.069142,34.006132,1221 Northbrook Pkwy,Suwanee,GA,30024-2933
1207,-83.87171500000001,34.075668,4500 Braselton Hwy,Hoschton,GA,30548-1623
1208,-83.96700600000001,33.900693,1777 Grayson Hwy,Grayson,GA,30017-1250
1209,-83.971738,33.984127,713 Hi Hope Rd,Lawrenceville,GA,30043-4541
1210,-84.215776,33.956089,3159 Campus Dr,Norcross,GA,30071-1468
1211,-83.999098,33.926333,588 Old Snellville Hwy,Lawrenceville,GA,30046-9318
1212,-84.06616600000001,34.146174,6442 Suwanee Dam Rd,Buford,GA,30518-5521
1213,-84.071105,34.071055,4488 Tench Rd,Suwanee,GA,30024-1965
1214,-83.952055,34.052029,2351 Sunny Hill Rd,Lawrenceville,GA,30043-2214
1215,-84.139659,33.945845,3939 Shackleford Rd,Duluth,GA,30096-8270
1216,-84.061203,34.078949,170 Peachtree Industrial Blvd,Sugar Hill,GA,30518-6288
1217,-84.145871,33.959695,3878 Old Norcross Rd,Duluth,GA,30096-4219
1218,-83.94636,34.045537,2300 Braselton Hwy,Buford,GA,30519-5209
1219,-83.893613,33.916153,2255 New Hope Rd,Lawrenceville,GA,30045-6560
1220,-83.988175,34.025085,2020 Buford Dr,Lawrenceville,GA,30043-2600
1221,-84.06607199999999,33.949155,2136 Old Norcross Rd,Lawrenceville,GA,30044-2222
1222,-84.224261,33.901744,1700 Graves Rd,Norcross,GA,30093-1019
1223,-83.969528,33.961914,8 Village Way,Lawrenceville,GA,30046-0000
1224,-84.03498,33.955383000000005,1335 Old Norcross Rd,Lawrenceville,GA,30046-4329
1225,-84.14314399999999,34.004406,3057 Main St,Duluth,GA,30096-3217
1226,-84.204291,33.938764,123 Price Pl,Norcross,GA,30071-3921
1227,-84.034982,33.955386,1335 Old Norcross Rd,Lawrenceville,GA,30046-4329
1228,-84.223598,33.952201,5850 Peachtree Industrial Blvd,Norcross,GA,30071-1413
1230,-84.08592,33.925505,525 Bethesda School Rd,Lawrenceville,GA,30044-3509
1231,-83.957239,33.892567,460 Grayson Pkwy,Grayson,GA,30017-1218
1232,-83.980073,34.096708,3946 S Bogan Rd,Buford,GA,30519-4312
1233,-84.115083,33.840123999999996,1500 Pounds Rd SW,Lilburn,GA,30047-6708
1234,-84.003063,33.834006,3155 Pate Rd,Snellville,GA,30078-5028
1235,-84.00788399999999,33.854027,2288 Main St E,Snellville,GA,30078-3333
1236,-84.010328,33.853944,2503 Skyland Dr,Snellville,GA,30078-3341
1237,-84.134049,33.987213,3123 Claiborne Dr,Duluth,GA,30096-3721
1238,-84.11631899999999,33.861398,958 Cole Rd SW,Lilburn,GA,30047-5422
1239,-84.00031800000001,33.948826000000004,564 W Crogan St,Lawrenceville,GA,30046-4725
1240,-83.900415,33.990784999999995,123 Broad St,Dacula,GA,30019-2139
1241,-84.206744,33.945828999999996,150 Hunt St,Norcross,GA,30071-3939
1242,-84.202398,33.941416,2595 Beaver Ruin Rd,Norcross,GA,30071-4124
1243,-84.071104,34.085336,20 Level Creek Rd,Suwanee,GA,30024-1714
1244,-83.994984,33.945602,122 Gwinnett Dr,Lawrenceville,GA,30046-5626
1245,-84.23660500000001,33.963281,5995 Crooked Creek Rd,Norcross,GA,30092-2421
1246,-84.05471800000001,34.048708000000005,3875 Smithtown Rd,Suwanee,GA,30024-2417
1247,-84.14415699999999,34.009976,3737 Brock Rd,Duluth,GA,30096-2724
1248,-84.153023,33.892126,531 Lilburn School Rd NW,Lilburn,GA,30047-4920
1249,-83.534751,34.520408,375 Old Cleveland Rd,Cornelia,GA,30531-2669
1250,-83.568828,34.521423999999996,2525 Level Grove Rd,Cornelia,GA,30531-5266
1251,-83.49598,34.5574,171 Raider Cir,Mount Airy,GA,30563-3065
1252,-83.52221,34.563849,3115 Demorest Mount Airy Hwy,Demorest,GA,30535-5307
1253,-83.495992,34.55741,171 Raider Cir,Mount Airy,GA,30563-3065
1254,-83.53660500000001,34.6156,6539 Highway 115,Clarkesville,GA,30523-6751
1255,-83.512196,34.636111,1500 Wall Bridge Rd,Clarkesville,GA,30523-4723
1256,-83.52775600000001,34.561118,3116 Demorest Mount Airy Hwy,Demorest,GA,30535-5303
1257,-83.571799,34.523058,237 Old Athens Hwy,Cornelia,GA,30531-5314
1258,-83.540089,34.489234,894 Willingham Ave,Baldwin,GA,30511-2026
1259,-83.49356,34.55399,2059 State Hwy 197 S,Mt Airy,GA,30563-3065
1260,-83.44238399999999,34.660069,911 Historic Old Highway 441,Clarkesville,GA,30523-3386
1261,-83.58102,34.56883,2925 Cannon Bridge Rd,Demorest,GA,30535-4712
1262,-83.446023,34.573152,6390 Dicks Hill Pkwy,Mount Airy,GA,30563-3211
1263,-83.898341,34.18963,4335 Falcon Pkwy,Flowery Branch,GA,30542-2914
1264,-83.887546,34.192705,4216 Martin Rd,Flowery Branch,GA,30542-3509
1265,-83.89318100000001,34.348171,3005 Sardis Rd,Gainesville,GA,30506-2232
1266,-83.742835,34.230893,3259 Athens Hwy,Gainesville,GA,30507-8502
1267,-83.85781300000001,34.238137,2723 Tumbling Creek Rd,Gainesville,GA,30504-5863
1268,-83.821292,34.231840000000005,2029 Calvary Church Rd,Gainesville,GA,30507-8339
1269,-83.840748,34.174851000000004,4670 Winder Hwy,Flowery Branch,GA,30542-3611
1270,-83.78376999999999,34.209590999999996,2676 Candler Rd,Gainesville,GA,30507-8961
1271,-83.91063100000001,34.217890000000004,5500 McEver Rd,Oakwood,GA,30566-3507
1272,-83.888716,34.146240999999996,6640 Spout Springs Rd,Flowery Branch,GA,30542-5528
1273,-83.839536,34.420693,4844 Jim Hood Rd,Gainesville,GA,30506-2834
1274,-83.940795,34.133661,4450 Friendship Rd,Buford,GA,30519-1830
1275,-83.89819,34.344594,2740 Fran Mar Dr,Gainesville,GA,30506-1136
1276,-83.901792,34.185826,4450 Hog Mountain Rd,Flowery Branch,GA,30542-3416
1277,-83.803224,34.445512,5850 Brookton Lula Rd,Gainesville,GA,30506-2909
1278,-83.741606,34.307871,4120 E Hall Rd,Gainesville,GA,30507-9401
1279,-83.90961300000001,34.22157,5470 McEver Rd,Oakwood,GA,30566-3505
1280,-83.85181999999999,34.423915,4856 Rilla Rd,Gainesville,GA,30506-2756
1281,-83.88656999999999,34.149978999999995,6603 Spout Springs Rd,Flowery Branch,GA,30542-5529
1282,-83.88656999999999,34.149978999999995,6603 Spout Springs Rd,Flowery Branch,GA,30542-5529
1283,-83.85781300000001,34.238137,2723 Tumbling Creek Rd,Gainesville,GA,30504-5863
1284,-83.85961800000001,34.222324,3215 Poplar Springs Rd,Gainesville,GA,30507-8659
1285,-83.77533000000001,34.311474,2480 Old Cornelia Hwy,Gainesville,GA,30507-7854
1286,-83.741936,34.334393,3534 E Hall Rd,Gainesville,GA,30507-7111
1287,-83.850616,34.426491,4885 Mount Vernon Rd,Gainesville,GA,30506-2765
1288,-83.92778,34.201162,5544 Radford Rd,Flowery Branch,GA,30542-2709
1289,-83.88068100000001,34.226057,4500 Allen St,Oakwood,GA,30566-3347
1290,-83.89003000000001,34.400611,4782 Thompson Bridge Rd,Gainesville,GA,30506-5320
1291,-83.812145,34.333396,1742 Cleveland Hwy,Gainesville,GA,30501-1313
1292,-83.858692,34.165865000000004,4841 Union Church Rd,Flowery Branch,GA,30542-5202
1293,-83.662026,34.391183000000005,6130 Chattahoochee St,Lula,GA,30554-2916
1294,-83.895026,34.343095,2805 Sardis Rd,Gainesville,GA,30506-2228
1295,-83.859637,34.222308,3215 Poplar Springs Rd,Gainesville,GA,30507-8659
1296,-83.859261,34.222515,3305 Poplar Springs Rd,Gainesville,GA,30507-8661
1297,-83.853525,34.26363,2150 Memorial Park Dr,Gainesville,GA,30504-5879
1298,-83.88467299999999,34.27525,3265 Montgomery Dr,Gainesville,GA,30504-5515
1299,-83.728138,34.272707000000004,3278 Gillsville Hwy,Gainesville,GA,30507-9415
1300,-82.971023,33.300622,11311 Ga Highway 15,Sparta,GA,31087-4123
1301,-82.969749,33.297945,11145 Ga Highway 15,Sparta,GA,31087-4121
1302,-82.971023,33.300622,11311 Ga Highway 15,Sparta,GA,31087-4123
1303,-85.27834399999999,33.759197,581 Georgia Highway 120,Tallapoosa,GA,30176-3116
1304,-85.186633,33.807282,215 College Cir,Buchanan,GA,30113-4497
1305,-85.21798000000001,33.769859999999994,2633 Georgia Highway 120,Tallapoosa,GA,30176-3243
1306,-85.244166,33.764499,1655 Georgia Highway 120,Tallapoosa,GA,30176-3215
1307,-85.18910100000001,33.805999,271 Van Wert St,Buchanan,GA,30113-4388
1308,-85.244159,33.764497999999996,1655 Georgia Highway 120,Tallapoosa,GA,30176-3215
1309,-85.296704,33.771169,4552 Georgia Highway 100 N,Tallapoosa,GA,30176-2528
1310,-84.92065600000001,32.674806,8403 Ga Highway 315,Cataula,GA,31804-2772
1311,-84.87539,32.770794,13185 US Highway 27 N,Hamilton,GA,31811-5242
1312,-84.826918,32.630989,15750 Ga Highway 315,Ellerslie,GA,31807-5135
1313,-84.91798299999999,32.675609,8405 Ga Highway 315,Cataula,GA,31804-2772
1314,-85.024893,32.696492,33 Mountain Hill Rd,Fortson,GA,31808-4642
1315,-84.888825,32.757864,8281 Ga Highway 116,Hamilton,GA,31811-6028
1316,-84.86967,32.75002,11696 US Highway 27 E,Hamilton,GA,31811-5375
1317,-83.001964,34.374936,124 Ankerich Rd,Bowersville,GA,30516-2308
1318,-82.920177,34.350165000000004,176 Powell Rd,Hartwell,GA,30643-2270
1319,-82.95007199999999,34.292594,121 Em Dairy Rd,Hartwell,GA,30643-5459
1320,-82.923743,34.348055,59 Fifth St,Hartwell,GA,30643-2135
1321,-82.92831600000001,34.349483,147 S College Ave,Hartwell,GA,30643-2142
1322,-85.118336,33.300385999999996,269 Old Field Rd,Franklin,GA,30217-4744
1323,-85.06246800000001,33.304136,4647 Pea Ridge Rd,Franklin,GA,30217-8002
1324,-85.093288,33.275672,545 Main St,Franklin,GA,30217-5665
1325,-85.10690100000001,33.363741999999995,315 Centralhatchee Pkwy,Franklin,GA,30217-5173
1326,-85.252762,33.405599,24414 Georgia Highway 100,Roopville,GA,30170-3010
1327,-84.039594,33.442071,278 N Ola Rd,McDonough,GA,30252-6625
1328,-84.135906,33.505445,120 E Lake Rd,McDonough,GA,30252-4812
1329,-84.200027,33.378084,603 Walker Dr,Locust Grove,GA,30248-2052
1330,-84.25312199999999,33.470787,149 Mitchell Rd,Hampton,GA,30228-1729
1331,-84.196116,33.379155,575 Walker Dr,Locust Grove,GA,30248-2074
1332,-84.25204599999999,33.467062,159 Mitchell Rd,Hampton,GA,30228-1729
1333,-84.157972,33.5675,830 Moseley Dr,Stockbridge,GA,30281-2904
1334,-84.200902,33.561565,1201 Old Conyers Rd,Stockbridge,GA,30281-2603
1335,-84.16998000000001,33.447453,685 McDonough Pkwy,McDonough,GA,30253-3759
1336,-84.244033,33.4959,1309 Jodeco Rd,Stockbridge,GA,30281-5107
1337,-84.139409,33.550179,150 Reagan Rd,Stockbridge,GA,30281-4028
1338,-84.267668,33.440552000000004,2450 Mount Carmel Rd,Hampton,GA,30228-2843
1339,-84.132485,33.508589,199 E Lake Rd,McDonough,GA,30252-4815
1340,-84.246902,33.469856,155 Mitchell Rd,Hampton,GA,30228-1729
1341,-84.076636,33.504220000000004,2825 Highway 20 E,McDonough,GA,30252-4502
1342,-84.1549,33.468734000000005,3535 McDonough Pkwy,McDonough,GA,30253-5550
1343,-84.14494,33.382925,1000 Academic Pkwy,Locust Grove,GA,30248-2579
1344,-84.241826,33.377965,803 Hampton Locust Grove Rd,Hampton,GA,30228-2424
1345,-84.058729,33.348848,3315 S Ola Rd,Locust Grove,GA,30248-4039
1346,-84.058379,33.351507,3275 S Ola Rd,Locust Grove,GA,30248-4039
1347,-84.247421,33.378316999999996,799 Hampton Locust Grove Rd,Hampton,GA,30228-2422
1348,-84.196962,33.430019,551 Highway 81 W,McDonough,GA,30253-6412
1349,-84.184074,33.606725,50 Austin Rd,Stockbridge,GA,30281-1249
1350,-84.202821,33.564105,1151 Old Conyers Rd,Stockbridge,GA,30281-2605
1351,-84.169107,33.506732,841 Brannan Rd,McDonough,GA,30253-4749
1352,-84.075171,33.374684,1180 Leguin Mill Rd,Locust Grove,GA,30248-3210
1353,-84.04400600000001,33.446264,357 N Ola Rd,McDonough,GA,30252-5621
1354,-84.156664,33.565687,820 Moseley Dr,Stockbridge,GA,30281-2904
1355,-84.25519,33.380115999999994,795 Hampton Locust Grove Rd,Hampton,GA,30228-2422
1356,-84.208401,33.490008,301 Tunis Rd,McDonough,GA,30253-4204
1357,-84.208686,33.488189,295 Tunis Rd,McDonough,GA,30253-4202
1358,-84.184064,33.609389,100 Austin Rd,Stockbridge,GA,30281-1247
1359,-84.26434,33.523348999999996,175 Monarch Village Way,Stockbridge,GA,30281-9113
1360,-84.024428,33.401359,1655 New Hope Rd,Locust Grove,GA,30248-2236
1361,-84.153003,33.562259000000005,800 Moseley Dr,Stockbridge,GA,30281-2904
1362,-84.113502,33.393221000000004,225 Coan Dr,McDonough,GA,30252-7641
1363,-84.199908,33.493984999999995,425 Peach Dr,McDonough,GA,30253-4615
1364,-84.041092,33.445284,353 N Ola Rd,McDonough,GA,30252-5621
1365,-83.98419,33.421517,1550 Stroud Rd,McDonough,GA,30252-6265
1366,-84.20365100000001,33.374041,2075 Hampton Locust Grove Rd,Locust Grove,GA,30248-2017
1367,-84.129787,33.506294,210 E Lake Rd,McDonough,GA,30252-4813
1368,-84.136196,33.450672999999995,330 Tomlinson St,McDonough,GA,30253-2401
1369,-84.228484,33.609315,458 Fairview Rd,Stockbridge,GA,30281-1040
1370,-84.287494,33.390229999999995,10 Central Ave,Hampton,GA,30228-2162
1371,-84.236281,33.537317,147 Tye St,Stockbridge,GA,30281-3507
1372,-84.136545,33.439393,155 Postmaster Dr,McDonough,GA,30253-3313
